"business_id","name","city","state","stars","review_count","categories","latitude","longitude","is_open","postal_code"
"jAQwIRxZNj2zndM5V9UOpw","Pittsburgh Field Club","Pittsburgh","PA",3.5,5,"Restaurants, Country Clubs, Arts & Entertainment, Active Life, Golf",40.51334,-79.889851,1,15238
"TVKr8ljkppquzOK35Pz6NA","Neiman Marcus","Scottsdale","AZ",4,73,"Department Stores, Accessories, Shopping, Men's Clothing, Fashion, Restaurants, Shoe Stores, Women's Clothing",33.503308,-111.931442,1,85251
"9IJ-TE4HEcAJQkUtc1A_Vw","Parallax Restaurant and Lounge","Cleveland","OH",4,207,"Restaurants, Asian Fusion, Sushi Bars, Thai",41.482406,-81.68906,1,44113
"u-IVGF-wGwvxuj3uKQW8qw","Burgers 2 Beer","Solon","OH",3.5,79,"Bars, Restaurants, Nightlife, Food, Burgers, American (New)",41.3864055,-81.444422,1,44139
"uCgHhVx88-23VCZTdh8hxg","Showmars - University","Charlotte","NC",3.5,56,"Mediterranean, Greek, Restaurants, Sandwiches, Burgers",35.3005413,-80.7526632,1,28262
"xGSGa7iHLdEODNsdfePCeg","Ruby Thai","Strongsville","OH",3.5,7,"Thai, Restaurants",41.30875,-81.819944,1,44136
"PF5rHGGZ93i7UJP9Fsvgmg","McDonald's","Peoria","AZ",2,32,"Fast Food, Coffee & Tea, Restaurants, Burgers, Food",33.6104288,-112.24087,1,85381
"stCP0pdz5_3i7AAzmt5dSw","Wendys","Charlotte","NC",2,18,"Restaurants, Fast Food, Burgers",35.3337597,-80.7937128,1,28269
"EDjKoA9kv4bn9UXnocnFXA","Pizza Ranchini","Verona","PA",3,4,"Italian, Restaurants, Chicken Wings, Soup, Pizza",40.5024446,-79.8125826,1,15147
"5Novl6V4g5TV4ATFPElsYQ","Firehouse Subs","Gastonia","NC",3,24,"Restaurants, Fast Food, Burgers, Delis, Sandwiches",35.262106,-81.138489,1,28054
"n-m449doCYEPAb5ux3dmVg","Little Caesars","Fountain Hills","AZ",3,12,"Restaurants, Pizza",33.6088013816,-111.7218312955,1,85268
"V78f9CdEVTkKFkyhdTYVrQ","IHOP","Las Vegas","NV",3.5,66,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Public Services & Government, Burgers",36.21935,-115.24493,1,89108
"nL4cq4GEz4uiM48nz5E7ug","Gus's Family Restaurant","Cleveland","OH",4,38,"Breakfast & Brunch, Restaurants, American (Traditional)",41.4351813,-81.7066462,1,44109
"6nKR80xEGHYf2UxAe_Cu_g","The Thumb BBQ","Scottsdale","AZ",4.5,917,"Farmers Market, Gas Stations, Automotive, Car Wash, Restaurants, Breakfast & Brunch, Burgers, Food, American (Traditional), American (New), Bakeries, Barbeque, Caterers, Event Planning & Services",33.6393699646,-111.8792572021,1,85260
"ORloM7z9R9eh-G-an5DQLA","Michelle's Place","Medina","OH",3,20,"Desserts, American (New), Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch, Food",41.1404321,-81.8636042,1,44256
"yYkvonvBGZB6UMnpzr6Ryw","Burger King","Las Vegas","NV",2.5,25,"Restaurants, Burgers, Fast Food",36.2191204,-115.280934,1,89129
"Mem13A3C202RzT53npn4NA","Pierogies Plus","McKees Rocks","PA",4.5,74,"Caterers, Polish, Event Planning & Services, Restaurants",40.4688708,-80.0599363,1,15136
"-xX-Vjol_fwWaN2mn1F1wg","Voodoo Pizza","Las Vegas","NV",3.5,20,"Restaurants, Pizza",36.1055294,-115.1721951,1,89109
"bJ44rSxMNTAAF_WGI_jDEw","AQUA e VINO","Charlotte","NC",4.5,48,"Italian, Restaurants",35.156937,-80.7944918,1,28211
"ix8EZnEGi7pLJCf-KhKecQ","Burgh Thai","Verona","PA",5,3,"Restaurants, Thai",40.5049849,-79.8434964,1,15147
"6Ege_N9uJ-rtKIs1TNA8aQ","Jack in the Box","Las Vegas","NV",2.5,20,"Restaurants, Fast Food",36.0847797554,-115.0315821789,1,89122
"NpFtNc51LaZr8Y5_o2wRaw","Texas Roadhouse","Peoria","AZ",3.5,320,"Restaurants, American (Traditional), Steakhouses, Barbeque",33.6321621,-112.2375661,1,85382
"4PqqRa7o_eNydKdGWYdIog","Tempe City Tacos","Tempe","AZ",4.5,284,"Breakfast & Brunch, Specialty Food, Food, Tacos, Salad, Restaurants, Event Planning & Services, Caterers, Mexican",33.3915708,-111.9383874,1,85282
"YzMUZjUMcgI-NSGu48-nIQ","Dolce Ristorante","Charlotte","NC",3.5,166,"Nightlife, Desserts, American (New), Food, Wine Bars, Bars, Restaurants, Italian",35.2026242,-80.8444191,1,28203
"VR2LTEsJByan97fcYRkl5w","Mariscos El Mariachi","Las Vegas","NV",3,33,"Mexican, Restaurants, Seafood",36.1721979927,-115.1156791918,1,89101
"KOA3EA_eFxiRz5P2lAmM_Q","Chick-fil-A","Phoenix","AZ",4,101,"Event Planning & Services, Fast Food, Caterers, American (New), Restaurants",33.31926689,-111.9746716,1,85044
"ln-9sGJL8hVjSDwDcwEXWw","U Food Grill","Cleveland","OH",2.5,7,"Juice Bars & Smoothies, Restaurants, Sandwiches, Food",41.410913,-81.833665,1,44135
"hqtZ2NmUlrNtHp7xW2BWoA","Waffles Cafe","North Las Vegas","NV",4,333,"Breakfast & Brunch, Bubble Tea, Restaurants, Cafes, Food, Juice Bars & Smoothies",36.285657,-115.178948,1,89084
"5DLxa3EQQykWFdIJ-KU5jg","Little Caesars","Mesa","AZ",2.5,7,"Restaurants, Pizza",33.4073001936,-111.7877561599,1,85204
"4k9Xo2jDgotOYITop5TqTA","Carnitas Guanajuato","Monroe","NC",4,10,"Mexican, Restaurants",35.0098852,-80.5621506,1,28110
"8RbNzNeaUh5e8PJOnp1e4Q","McDonald's","Oregon","WI",1,13,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants",42.9423148,-89.3837457,1,53575
"N4r3XX7uH42aXhHvFMkxjA","Las Tapatias","Las Vegas","NV",3,3,"Mailbox Centers, Juice Bars & Smoothies, Gelato, Desserts, Local Services, Mexican, Restaurants, Candy Stores, Ice Cream & Frozen Yogurt, Shaved Ice, Specialty Food, Food",36.1592624,-115.2250058,1,89146
"yb7ZtgMWSZboG_sSUx9g2A","Fuego Taco Shop","Phoenix","AZ",4.5,143,"Food, Mexican, Restaurants",33.641031,-112.018653,1,85032
"c9UmJiX2G7hKMpivZ3h1oQ","Pastoli's Pizza, Pasta & Paisans","Pittsburgh","PA",4.5,96,"Gluten-Free, Italian, Chicken Wings, Restaurants, Vegan, Pizza, Vegetarian",40.4358226,-79.9230998,1,15217
"QcdKTLeP3J5Ki-fVcPZkfA","Winchell's Donut House","Las Vegas","NV",4,50,"Sandwiches, Food, Donuts, Bagels, Restaurants",36.1282146,-115.2252957,1,89146
"BIbjBxoiJLS8CnNsSP64TQ","360 Gourmet Burrito","Las Vegas","NV",2,168,"Restaurants, Mexican",36.0828536999,-115.1512026606,1,89119
"mpG1R1ktTI3x1twNBsGvXQ","Blue Ginger Asian Bistro","Parma","OH",4,128,"Sushi Bars, Japanese, Asian Fusion, Restaurants, Chinese",41.3598122952,-81.6856487672,1,44134
"sxOoqlIxmlKmC1yGvPx3Fw","KFC","Kannapolis","NC",2,3,"Restaurants, Chicken Shop, Chicken Wings, Fast Food",35.487394751,-80.6106573511,1,28083
"s2SKj_RhbvnP2Ew8TJuy7A","Burntwood Tavern","Fairlawn","OH",4,71,"Restaurants, American (New), American (Traditional), Gluten-Free",41.135428,-81.633936,1,44333
"iE71iwcSljg3xm2GB2Y9aA","Marigold Maison- Paradise Valley","Phoenix","AZ",4,497,"Indian, Restaurants",33.5986308836,-111.978371822,1,85032
"SE6VY8EWjEuAOzl19IQiCw","Krazy 4 Koffee","Phoenix","AZ",4.5,28,"Coffee & Tea, Food, Internet Cafes, Juice Bars & Smoothies, Delis, Restaurants",33.7977104,-112.0636901,1,85085
"bZs7FJ7fHIJxVecfp1qvug","Takopa","Las Vegas","NV",4,51,"Ramen, Restaurants, Japanese, Tapas/Small Plates, Fast Food",36.1253808,-115.1959803,1,89102
"_EVOLAjWYEfSOO_smbBxaA","Chipotle Mexican Grill","Wexford","PA",2.5,19,"Restaurants, Mexican, Fast Food",40.6230711951,-80.0544984877,1,15090
"jd1rD7jr-_zI46Oxh5lDLA","Antoon's Pizza","Pittsburgh","PA",3.5,24,"Restaurants, Italian, Pizza",40.4401567,-79.9561451,1,15213
"0-jqS5y4D-6Zohb3Q375ZQ","Ninja City Kitchen and Bar","Cleveland","OH",4,26,"Nightlife, Asian Fusion, Restaurants, Japanese, Ramen, American (New), Bars",41.4839557604,-81.7316197272,1,44102
"-X61Cipa9OOtY7ZnDw_f4A","Subway","Glendale","AZ",4,12,"Restaurants, Sandwiches, Fast Food",33.5814942,-112.15194,1,85302
"F9JDMhOEDsE0PnutWhGqAQ","Pizza Hut","Cleveland","OH",1,4,"Italian, Chicken Wings, Restaurants, Pizza",41.465371,-81.760242,1,44111
"YAhRuV3oRkwGk3Or9PJ3Ww","Happy Garden","Medina","OH",3,14,"Food, Chinese, Restaurants, Seafood, Poke",41.1378021,-81.8214969,1,44256
"0yHY4FHCTOIshPiPc9EYBQ","Smashburger","Phoenix","AZ",3.5,43,"Restaurants, Burgers",33.435548,-111.997993,1,85034
"4P0X_Mfb0HEmvXR47w_xWg","Adaptive Force Performing Arts","Scottsdale","AZ",4,13,"Active Life, Dance Studios, Pizza, Performing Arts, Fitness & Instruction, Restaurants, Arts & Entertainment",33.7814775,-111.9257498,1,85266
"cCFWegvTavai-oOE4C4sDA","Village Inn - North Peoria","Peoria","AZ",3,81,"Breakfast & Brunch, Burgers, Restaurants, Sandwiches",33.7118664044,-112.2702986773,1,85383
"GMrwDXRlAZU2zj5nH6l4vQ","Pho Thanh Huong","Las Vegas","NV",4,481,"Vietnamese, American (New), Restaurants, Sandwiches",36.1001831,-115.138668,1,89119
"09pf_DnQV5Y5y2reoIPXlw","Primanti Bros","Pittsburgh","PA",3.5,36,"Restaurants, American (New), Bars, Sports Bars, Sandwiches, Nightlife",40.4643083,-79.9326184,1,15206
"WvkxYyA1fXDPDyqIVn8zBQ","Franklin Square Deli","Kent","OH",3,40,"Caterers, Restaurants, Event Planning & Services, Delis",41.153555,-81.3583628,1,44240
"MXpCVzm1V5OH05KO6n7ntA","The Corndog Company LV","Las Vegas","NV",5,36,"Food Trucks, Street Vendors, Food, Hot Dogs, Restaurants",36.2684007,-115.2956118,1,89149
"B1dCyA21u1mG1bcrq9TTYg","Hook Fish & Chicken","Pittsburgh","PA",3,11,"Restaurants, Chicken Wings, Seafood, Fish & Chips",40.4652145,-79.8272067,1,15235
"1INcoGMv9-Dk-S6Au0TMgQ","Lake Town Tavern","Cornelius","NC",3.5,32,"Nightlife, Food, Beer, Wine & Spirits, Burgers, Restaurants, American (Traditional), Chicken Wings, Arts & Entertainment, Music Venues, Pubs, Sports Bars, Bars",35.4631169,-80.8887062,1,28031
"Sr_VUJBhqcKCDLRv0JkrDg","McDonald's","Akron","OH",1,3,"Coffee & Tea, Burgers, Fast Food, Restaurants, Food",41.0841590818,-81.5813845878,1,44320
"QvyG5fZ0mxo5yeLY8jabCA","Dos Gringos","Chandler","AZ",3,139,"Bars, Nightlife, Restaurants, Mexican",33.326614,-111.8582093,1,85224
"mKT30qU_MlLj4Ps82JAZ8w","Uno Pizzeria & Grill","Madison","WI",3,82,"Gluten-Free, Pizza, American (Traditional), Restaurants",43.1354685,-89.2908458,1,53718
"CTJnbFKMq7Nv7xnLmjgOyg","Scapegoat Beer and Wine","Scottsdale","AZ",4.5,151,"American (New), Nightlife, Bars, Restaurants, Wine Bars, Beer Bar",33.4984622562,-111.9265964565,1,85251
"-WVF5DKZeEWlMK8Cucto-A","Savoy","Pittsburgh","PA",3.5,138,"Restaurants, American (Traditional), Bars, Nightlife, Seafood, Wine Bars, American (New)",40.4554975,-79.9780389,1,15222
"qVO3l9Q0-KVQE7W9JL9ePw","Greenland Supermarket","Las Vegas","NV",4,334,"Ethical Grocery, Grocery, Shopping, Food Stands, Food, Korean, Restaurants",36.127061,-115.241457,1,89146
"VbqtbvvtNOe-YKA61-fSNA","Armadillo Grill","Phoenix","AZ",4,308,"Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)",33.509564,-112.0408787,1,85016
"R2hVz1386VvoPFLdUbJyDQ","Mama Pepino's Pizza & Pub","Glassport","PA",3.5,9,"Restaurants, Italian, Pizza",40.334864,-79.8911938,1,15045
"0sE5o_dunOdUMvXVsaJSsA","Which Wich","Scottsdale","AZ",3,49,"Sandwiches, Restaurants",33.6763236,-111.9240234,1,85255
"XuLXX5B5W1P-iNpgXmqmjQ","Subway","Goodyear","AZ",2,11,"Restaurants, Fast Food, Sandwiches",33.484027,-112.363106,1,85338
"YTNgCm8-TlyLvkBXCGxeMg","Subway","Cleveland","OH",3,3,"Sandwiches, Restaurants, Fast Food",41.4500971,-81.7694673,1,44111
"sFz9UyOTZLMAfSP0yyIODQ","Thirsty Dog East Bank","Cleveland","OH",3,60,"Food, American (New), Brewpubs, Restaurants, Breweries",41.4995718,-81.7060181,1,44113
"sDfN5qJlmvrwTfwEPBsxSg","Dairy Queen","Rantoul","IL",2,4,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Food",40.3112989,-88.1428825,1,61866
"QJMRAjCIuqrHGmeAZeYzOQ","Mesquite Grille","Scottsdale","AZ",3,44,"American (New), Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, Restaurants",33.616114,-111.853388,1,85255
"Q8GBjqGjamI3b2ZaPQNa_Q","Pita Kitchen - Arrowhead","Glendale","AZ",4.5,167,"Mediterranean, Greek, Restaurants, Vegetarian",33.6702064,-112.2004519,1,85308
"pCb0jYxksLR562vV7As1bQ","Chris' Deli","Charlotte","NC",4.5,69,"Delis, Sandwiches, Restaurants, Salad",35.2020194,-80.781657,1,28205
"iX2c4IzH_L5F6FM5GD3SUQ","Tasty Crepes","Las Vegas","NV",4.5,260,"Restaurants, Desserts, Food, Juice Bars & Smoothies, Creperies, Ice Cream & Frozen Yogurt",36.101689985,-115.2981502597,1,89147
"SYKIUCvN9JdSkVampgccfA","Amado's Mexican Food","Tempe","AZ",4,112,"Mexican, Restaurants",33.3658739,-111.9117794,1,85283
"ujHiaprwCQ5ewziu0Vi9rw","The Buffet at Bellagio","Las Vegas","NV",3.5,4227,"American (New), Buffets, Restaurants",36.11322,-115.17689,1,89109
"n-BoGXG2NItNbr_PMtIRBg","Amalfi's Pasta 'n' Pizza","Charlotte","NC",3.5,81,"Italian, Restaurants, Event Planning & Services, Pizza, Caterers",35.2957655,-80.73917,1,28213
"IdneSH2aKUz9c8K5OHYg7w","The Dixie Pig Tega Cay","Fort Mill","SC",4,72,"Barbeque, Specialty Food, Food, Restaurants, Sandwiches",35.0544299,-81.0073289,1,29708
"gWY94C5EgNClUOwqJXrBGg","1 Brothers Pizza","Avondale","AZ",4,61,"Pizza, Restaurants",33.434326,-112.305348,1,85323
"L9pTWWAATj7HoLaRe6ZA1Q","Philly's Famous","Chandler","AZ",4.5,444,"Cheesesteaks, Sandwiches, Restaurants, American (Traditional), Delis",33.3227508,-111.8597026,1,85224
"UXd3218Enn8Lt5csBxwC8g","Subway","Phoenix","AZ",2,18,"Fast Food, Sandwiches, Restaurants",33.45243,-112.069505,1,85004
"DncR06kFZ_u2O4NlbPPE4w","Tottie's Asian Kitchen","Scottsdale","AZ",3.5,107,"Laotian, Vietnamese, Chinese, Restaurants, Thai",33.639741,-111.9443776,1,85254
"R-GbmmHHfAyPo1qs4jo0TA","Il Tetto:  A Rooftop Beer Garden","Pittsburgh","PA",3,77,"Italian, Restaurants, Bars, Nightlife, Beer Gardens",40.4439496,-79.9964366,1,15222
"fYUS9YkYPccCx9eaYc9t5g","Stella's Restaurant","New Kensington","PA",4,17,"American (Traditional), Restaurants, Pizza, Chicken Wings",40.5572525,-79.7608845,1,15068
"S7JAMTags6lWb2Q3Nd2IKA","Treehouse Bourbon & BBQ","Charlotte","NC",4,4,"Restaurants, Barbeque, Bars, Nightlife, Whiskey Bars",35.150823,-80.827849,1,28211
"XUA7xA7myMaCuN6G3xYdIA","Number One Pho","Cleveland","OH",3.5,187,"Tex-Mex, Vietnamese, Restaurants",41.5108298,-81.6691226,1,44114
"qCL_TYK8MFHkUOkMaidabw","Wing Warehouse","Northfield","OH",2.5,27,"Restaurants, Chicken Wings",41.3369371,-81.5293859,1,44067
"vuC03KldDXReH8VTqRK03g","LaRich's Pizza","Cleveland","OH",3.5,7,"Italian, Pizza, Chicken Wings, Restaurants",41.5395116,-81.4780912,1,44143
"G1lB2bUf1MT1FZT8TBy62g","Rubalcabas Taco Shop","Las Vegas","NV",4.5,54,"Mexican, Restaurants",36.1958894,-115.060361,1,89156
"x_bhc4U_e6lv7Dat2WV04w","O'Briens Sports Pub","Phoenix","AZ",3.5,56,"Sports Bars, Restaurants, Bars, Pubs, Chicken Wings, Nightlife, Beer Bar",33.5523141,-112.1339396,1,85051
"7mMRxAxiPvhyLvbmhnGFsQ","El Guero Hot Dogs","Phoenix","AZ",3,20,"Mexican, Restaurants, Hot Dogs",33.423,-112.20396,1,85043
"R_6ZdYGyq7W1EE2fXML30w","Cranberry Hills Eatery & Catering","Phoenix","AZ",3.5,37,"Caterers, Coffee & Tea, Food, American (New), Cafes, Event Planning & Services, Restaurants, Breakfast & Brunch",33.4826645,-112.0732533,1,85012
"FE135tFrIhxrtAkf6-A1Rw","Hardee's","Pittsburgh","PA",4,22,"Restaurants, American (Traditional), Fast Food, Burgers",40.4931766,-79.9755103,1,15209
"DVfCbJhJUDWRlUfrKzaKOA","Sam Woo BBQ Restaurant","Las Vegas","NV",2,550,"Restaurants, Noodles, Barbeque, Chinese",36.1253808,-115.1959803,1,89102
"uanNv8sJLEw3rUpqdiR8Rg","Mr Hero","Bedford","OH",4,3,"Restaurants, Fast Food",41.4109023,-81.502847,1,44146
"SzZXyEAWLkiVfK8I9oltKw","Carl's Cakes","Madison","WI",4,31,"Restaurants, Food, Bakeries",43.1823763,-89.2114354,1,53590
"tjAeaGdxf7I4xN9M7wGJNQ","Pure Pizza","Charlotte","NC",4,259,"Vegetarian, Gluten-Free, Food, Restaurants, Pizza, Farmers Market",35.2275824427,-80.8379116706,1,28202
"9-3de3NJte9Y2YsE3yl2EA","Mariscos Y Barbacoa La Bella","Phoenix","AZ",2.5,4,"Food, Seafood, Mexican, Restaurants",33.4652069,-112.0109667,1,85008
"_u3Ouf5o_39HXuwV-oFSxg","Farmer In the Deli","Chesterland","OH",4,17,"Food, Specialty Food, Delis, Fruits & Veggies, Restaurants",41.52582,-81.336286,1,44026
"Kbidfh24_7-a380tovQeYA","Bahía Centroamerica Restaurant","Las Vegas","NV",3.5,34,"Honduran, Salvadoran, Nicaraguan, Mexican, Latin American, Restaurants",36.159578,-115.208656,1,89146
"z4CYPDxL_L74GnaD35a9Yw","Zen's Noodle House","Pittsburgh","PA",3.5,77,"Noodles, Restaurants, Japanese, Ramen",40.4405187,-79.9585673,1,15213
"tR4VVIdzcJCQus4GUFq3IA","La Cucina Bistro & Wine Bar","Scottsdale","AZ",4.5,99,"Italian, Nightlife, Bars, Restaurants, Wine Bars",33.6188062452,-111.8762465943,1,85260
"24hc1g8a7besgI0tMb3v7w","Moe's Southwest Grill","Bridgeville","PA",3.5,24,"Mexican, Tex-Mex, Restaurants",40.3834121992,-80.0955202135,1,15017
"FjWIgiXMoniin5gvh6v1rA","StrEAT Gyro","Peoria","AZ",4.5,9,"Mediterranean, Restaurants, Food Trucks, Food",33.6513368,-112.2443628,1,85382
"9Zhiktm7_LYN_uxaT9XEhg","The Wok","Charlotte","NC",3.5,46,"Restaurants, Chinese",35.0528096563,-80.7704094003,1,28277
"aBCqrJwXAHnTgO2e_l0v8w","Carl's Jr","Las Vegas","NV",2,35,"Restaurants, Food, Fast Food",36.1480361,-115.1539772,1,89104
"rZpXmd43n82bUijNqBu0uw","Alexandris Restaurant","Medina","OH",3.5,26,"Restaurants, Greek, Breakfast & Brunch",41.1367315,-81.7893027,1,44256
"32FTAxYkehRO2lozvGszkQ","Subway","Las Vegas","NV",3,3,"Restaurants, Fast Food, Sandwiches",36.1438977,-115.0641604,1,89142
"DNkuGBECRqLSb7nmsHh6-Q","CCV Peoria Cafe & Coffee Shop","Peoria","AZ",4.5,9,"Restaurants, Coffee & Tea, Cafes, Food",33.7104983995,-112.2081542015,1,85383
"KXO9aGAOWAJEmHD_d8yQ7A","Sonic Drive-In","Henderson","NV",3,78,"American (Traditional), Food, Burgers, Restaurants, Fast Food, Ice Cream & Frozen Yogurt",36.036526,-114.9774104,1,89015
"sHIG0hjQHoxal9a1zwSinw","Abugida Ethiopian Cafe & Restaurant","Charlotte","NC",5,98,"Ethiopian, Restaurants",35.217977394,-80.7939415053,1,28205
"9p80iZvVnZdw9U5wtDyp4Q","Honey Baked Ham Company","Charlotte","NC",3.5,13,"Sandwiches, Food, Meat Shops, Restaurants, Event Planning & Services, Delis, Cafes, Caterers, Specialty Food",35.1781843503,-80.8786010742,1,28217
"77AfVfvvjfQXslusY8QElg","La Jolla","Las Vegas","NV",3.5,39,"Nightlife, Sports Bars, Restaurants, Event Planning & Services, Bars, Hookah Bars, Dance Clubs, American (Traditional)",36.114384,-115.1218936,1,89119
"mURFkV4ZFTxNCLApbUox8Q","Aguila's Hidaway","Avondale","AZ",3.5,12,"Sports Bars, Seafood, Dive Bars, Chicken Wings, Restaurants, Nightlife, Bars, Dance Clubs",33.4474664517,-112.3402951097,1,85323
"rTZVcJZ8G80i6NjLw0SW8Q","Silverton Casino","Las Vegas","NV",3.5,544,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Restaurants, Hotels, Casinos",36.0417267,-115.1839224,1,89139
"aOvEr1tluvkmwZjpzfxBAg","strEat Mobile Bistro","Cleveland","OH",4.5,20,"Street Vendors, Food Stands, Restaurants, Food, Cafes, Food Trucks, American (New)",41.4961829,-81.6972642,1,44113
"XDYCIRENiT2doRZgwNJ3SA","Pepe's Tacos","Las Vegas","NV",2.5,218,"Food, Restaurants, Mexican",36.1125455098,-115.2426152422,1,89103
"hySFMXFqyb7rNuxS8koNrQ","Taco Bell","Las Vegas","NV",2.5,39,"Food, Fast Food, Restaurants, Tex-Mex, Mexican",36.00232,-115.20777,1,89141
"Er2XAYN8l1BadlYFwiPb9g","AZ Kabob House","Phoenix","AZ",4.5,311,"Middle Eastern, Restaurants, Mediterranean, Persian/Iranian",33.6579412692,-111.9319458917,1,85054
"TlwnrbGJA1jiudJBUWs1hQ","Panera Bread","North Ridgeville","OH",3,19,"Sandwiches, Bagels, Soup, Breakfast & Brunch, Salad, Restaurants, Bakeries, Food",41.385899,-81.9751,1,44039
"M0yfSpeDaYTPEnLjw_0g_g","Baker Wee","Phoenix","AZ",4,159,"Caterers, Desserts, Bakeries, Event Planning & Services, Custom Cakes, Sandwiches, Coffee & Tea, Party & Event Planning, Restaurants, Food",33.6099016098,-112.1506690979,1,85053
"0rN_o7_IfshAHQwzMUK8nA","Chipotle Mexican Grill","Solon","OH",2,57,"Restaurants, Mexican, Fast Food",41.3853423,-81.4406239,1,44139
"lqPuSiWypNCACEMhArSZ2A","Subway","Henderson","NV",2.5,22,"Sandwiches, Restaurants, Fast Food",36.0663648969,-115.0466035394,1,89014
"BpW65jN4yscndnTsdyzoHQ","Roots Catering","Charlotte","NC",4,36,"Caterers, Event Planning & Services, Restaurants, Food, Food Stands, Arts & Crafts, Shopping, Cooking Classes, Food Trucks",35.199474,-80.879974,1,28217
"JlkHGjgS3MJ5FqEDJdu8xQ","Bravo Cucina Italiana","Fairlawn","OH",3.5,59,"American (Traditional), Bars, Cocktail Bars, Gluten-Free, Nightlife, American (New), Restaurants, Breakfast & Brunch, Italian",41.1339533,-81.6175508,1,44333
"ksZfCKQHYdCu0e8KbMuBDg","Olives Mediterranean Grill","Phoenix","AZ",4,130,"Restaurants, Vegetarian, Mediterranean, Middle Eastern",33.5993478,-111.9835952,1,85032
"O4TYqnhpXpyrgJBkucaeaw","KFC","Sun City","AZ",1.5,25,"Chicken Wings, Fast Food, Chicken Shop, Restaurants",33.6020880774,-112.2895198281,1,85351
"by7BOr074_BKz7hkRIi9WQ","Sammy's Place","Pittsburgh","PA",3.5,14,"Pizza, Restaurants",40.4276163,-80.0555006,1,15205
"Ouh38adC9WbCRSSyYGtL3Q","Margaritas Grill","Mesa","AZ",3,136,"Seafood, Restaurants, Mexican",33.4155186,-111.831961,1,85201
"yIxP32hWfZm5gyYUUh2WBA","Bonterra Restaurant & Wine Room","Charlotte","NC",3.5,139,"American (New), Wine Bars, Restaurants, Bars, Seafood, Nightlife",35.2100942,-80.8571985,1,28203
"cMEln0QCOYFRykhvdkLJzg","Akira Hibachi & Sushi","Solon","OH",3.5,58,"Japanese, Restaurants",41.3938,-81.445,1,44139
"ZCXjNG1EBFiKKMtR9DOTGg","Thai House - University","Charlotte","NC",4,314,"Seafood, Bars, Nightlife, Restaurants, Thai",35.3037392,-80.7493303,1,28262
"rTc1zhJ9n3dcHIJMbSxboA","Coco's Bakery & Restaurant","Las Vegas","NV",2.5,3,"American (Traditional), Restaurants",36.1429442,-115.1747427,1,89102
"OeEFy7MvilARAcZ9n6pwow","Rockne's","Medina","OH",3,27,"Sandwiches, American (New), Bars, Beer Bar, Restaurants, Nightlife",41.1358602,-81.8146315,1,44256
"lK_iVjCur58if_XcbENGqg","Don Campiti's Pizzeria","Pittsburgh","PA",4,54,"Pizza, Restaurants",40.3966855,-80.0356409,1,15216
"xFSCaBlcnDXSGFPUtYtuXA","Fuel Pizza","Charlotte","NC",2.5,74,"Restaurants, Chicken Wings, Sandwiches, Pizza",35.227845,-80.840053,1,28202
"OLtKiypfkWv8cH2YfArtZQ","Pho Bar Central","Phoenix","AZ",4,13,"Noodles, Vietnamese, Soup, Restaurants",33.4950538,-112.02101,1,85014
"pCer-vIZM05p423MFmiSng","Kofusion","Urbana","IL",3.5,46,"Restaurants, Asian Fusion, Sushi Bars",40.106822678,-88.2217281018,1,61801
"HYN6S4Z7bMR68TF2lX3NIw","Harvard Wine & Grill","Cleveland","OH",2.5,10,"Bars, Restaurants, Wine Bars, American (Traditional), Nightlife, Barbeque",41.449265,-81.5827479,1,44128
"Do_mgaoCgrQodPrq4nxRbw","New Seoul Korean","Madison","WI",4,68,"Restaurants, Korean",43.0756462,-89.5175603,1,53717
"ppmYIHMCIL5bocUsJSsDWA","Market City Caffe","Las Vegas","NV",3.5,11,"Restaurants, Italian",36.104612,-115.17603,1,89109
"jAO8qYbiYZNbmhK8Knr9Mg","Rev Bistro","Tempe","AZ",3.5,14,"Restaurants, Sandwiches",33.4020704,-111.9660244,1,85282
